y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
0.0,0.10248536,0.0002503395,0.23,0.0026669717910391567,0.29464458773230856,0.1208671542391186
1.0,0.9994161,0.997352,0.82,0.9930731363806306,0.7124602825108827,0.8683546009438761
1.0,0.95298135,0.9982493,0.52,0.05689197000545282,0.42525577064700604,0.32382618804717794
0.0,0.9350534,0.04892546,0.45,0.1389331237800437,0.5585154638232227,0.07767820655652101
0.0,0.99996495,0.9898209,0.7,0.9996692514151028,0.8882496722564289,0.5200224189020768
0.0,0.9999565,0.99982667,0.8,0.9959826189445801,0.7621684759756284,0.9505450743148226
1.0,0.98694575,0.9995462,0.76,0.8236573977418582,0.6194912407191657,0.935382566543584
0.0,0.97022426,0.05732143,0.45,0.07567985380460505,0.5,0.0378564500553746
1.0,0.09159356,0.99049836,0.85,0.9268788554519957,0.7009297215801551,0.8824923595604867
1.0,0.9999845,0.99960756,0.82,0.9996438822463176,0.8505754873383421,0.969560837745231
0.0,0.26051703,0.5535347,0.47,0.18546861701353545,0.4797995555183584,0.39082892200565456
1.0,0.8335972,0.24461213,0.46,0.517664330161253,0.5621077435990539,0.4679381871441125
1.0,0.9999995,0.99830145,0.82,0.9999630852938491,0.8888971478710874,0.9905014291670032
0.0,0.99999046,0.9981406,0.93,0.9938293692942451,0.708759154617736,0.9665585046460548
1.0,0.9999806,0.9998666,0.98,0.9931856950454939,0.7705738582713474,0.9433971201868991
1.0,0.99992836,0.9998504,0.99,0.9838473177207894,0.7067278305650824,0.9890466401001987
1.0,0.99908715,0.99929565,0.81,0.9790695216104105,0.6998812894912952,0.9699870679934762
0.0,0.9443588,0.08982849,0.44,0.0050865934448701905,0.29394467138973834,0.4344910390048727
0.0,0.9878335,0.93024653,0.62,0.8343685030641389,0.6758524982958842,0.8504326597471548
1.0,0.99997294,0.99985236,0.95,0.9636408595265241,0.6703362064245725,0.9844661410123472
1.0,1.0,0.99983776,0.99,0.9999167804731665,0.8146332421398229,0.9993086805952724
1.0,0.98957336,0.00060531497,0.38,0.7183504623681791,0.6316270955921014,0.4041287325096842
