y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
0.0,0.18347949,0.24686152,0.08,0.005416749767519588,0.10482056980576646,0.0001014853864576095
1.0,0.70201784,1.0,0.58,0.8817116324093722,0.5155888113104331,0.5592351476839006
0.0,0.24825186,0.41757166,0.11,0.010478084237383748,0.11433856842359227,0.05595326092999149
1.0,0.007724136,0.9642836,0.26,6.614367950990306e-06,0.02306314015681953,0.00131610160905369
0.0,0.06101373,0.40811002,0.07,0.00010501227256231757,0.03420664428381456,0.00019688697613977086
0.0,0.071602434,0.08372015,0.0,0.006945910740434091,0.07566712454577505,8.424963883368253e-05
0.0,0.082891434,0.63560796,0.09,0.0004786372326346805,0.04028380585968344,0.0008431039472729858
0.0,0.4926024,0.93554854,0.22,0.30827109063317903,0.23179620047433985,0.0026291646731055975
0.0,0.3335442,0.5632465,0.1,0.258919556158175,0.17484532078551093,0.0006546506996974804
0.0,0.0360806,0.071113974,0.01,1.2351021384680606e-05,0.009732725264177592,6.093791409191911e-05
0.0,0.054736763,0.99402606,0.23,0.008712992893251443,0.11224574323985588,0.11777600375995545
0.0,0.15939826,0.2625088,0.07,0.0014407088231607023,0.05749587133590055,0.012686655513537573
0.0,0.065915376,0.34802157,0.19,0.008660038093843633,0.06319106197239358,0.012305103417607634
0.0,0.07531911,0.09104934,0.02,0.011735278460351007,0.09885541400401301,0.0002047127600427897
0.0,0.09995076,0.15997583,0.0,0.006224391388554528,0.09628502295937942,0.003453685819226065
0.0,0.1165449,0.8339739,0.13,0.0011985061191771623,0.03557151478933386,0.0012623210362018207
0.0,0.12342286,0.12646833,0.02,0.0012289324384004686,0.04963459383848198,7.962842512458333e-05
0.0,0.021007866,0.44282585,0.02,4.3665934200766505e-05,0.018589301225733233,0.00015475707443001185
0.0,0.17527184,0.115638465,0.06,0.007789456519887426,0.09146369330443335,0.0018012365318507669
1.0,0.06585187,0.090899825,0.05,0.01709055776059439,0.08924622261221059,0.00024802291008816686
0.0,0.049570233,0.08376065,0.01,2.3715829354224937e-05,0.012824583523139067,6.777545357647034e-05
