y_true,WDNN,fWDNN,RF,LR,SVM,lightGBM
1.0,0.9714255,0.8614317,0.61,0.8742575728923933,0.7276683443180004,0.9897829396833263
1.0,0.014286965,0.99552274,0.73,0.9640447343601645,0.7561590725804676,0.9541084730940594
1.0,0.99993336,0.99937844,0.99,0.9999784684703488,0.8909304640585353,0.9998199360687622
1.0,0.8514161,0.99897337,0.77,0.9993488058378228,0.9116753310273576,0.9073415447725716
1.0,0.031197786,0.99685884,0.83,0.9943276817889335,0.8658015493774393,0.9941699987577453
0.0,1.16896945e-05,1.6696094e-05,0.15,0.0005639239838232104,0.23404687662771692,0.015263005086202793
0.0,2.3343941e-06,0.33181012,0.46,0.12224797204443144,0.39197067164398586,0.1848450551985965
1.0,0.3486586,0.9986486,0.87,0.9996524624487737,0.8776926673091539,0.9865778488190142
1.0,0.9729453,0.999195,0.96,0.9913912147143127,0.7577016611740527,0.9889631558248906
1.0,0.028643698,0.7044891,0.46,0.4530050579611988,0.6010078496022392,0.5012849482697431
1.0,0.75530946,0.99711215,0.78,0.8855843136508649,0.5341677350320653,0.8941014631380514
1.0,0.0010358393,0.012809098,0.4,0.019316095001848034,0.4400526831047406,0.02188026559205878
1.0,0.047145724,0.9937445,0.86,0.9639008300409057,0.7057121209793784,0.9121586102195057
0.0,0.000110710906,0.0625765,0.38,0.34576132260375325,0.7119546839157417,0.43538617569339216
1.0,0.002513647,0.9988574,0.9,0.9959080391770425,0.8307204136279803,0.9847362696418243
0.0,0.77990294,0.9829232,0.63,0.5726404820093494,0.3888457296439037,0.9825575356852286
1.0,0.006936878,0.43689707,0.65,0.7369633888630397,0.7391126663414384,0.7184549283916855
1.0,0.00012645125,0.70607734,0.41,0.006930602062174349,0.2767238508184981,0.16015858036132688
1.0,5.6935824e-06,0.00863722,0.34,0.024355195827845122,0.2999389652885279,0.017222669881087102
1.0,0.0015360415,0.9903296,0.59,0.7684611267107031,0.7383679115242534,0.9205604914778065
0.0,0.00068342686,0.8093558,0.43,0.809478527181711,0.7351481542160851,0.8039381140514299
0.0,3.4134206e-05,0.2169815,0.44,0.044748597625932224,0.3116470439647758,0.6932454116440815
0.0,0.02897501,0.89209986,0.57,0.7215125518081517,0.7816806114009425,0.8473808764464044
1.0,0.999789,0.9994093,1.0,0.99972298365545,0.8995592310296755,0.9996331923314624
0.0,0.000113451504,0.035522938,0.51,0.17442514780860557,0.4588408405074873,0.4672132908109181
